Results_Name,VSPAERO_History
Results_Timestamp,1711203349
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1711203349
Results_Date,3,23,2024
Results_Time,16,15,49
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,1
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.337373971199999970e-02,1.263927771999999970e-02,1.269228755599999953e-02
CDo,1.369541745700000000e-02,1.365343820700000085e-02,1.367515837300000044e-02
CDt,1.890173069800000008e-02,1.638924319700000090e-02,1.557427562099999996e-02
CDtot,2.706915717000000013e-02,2.629271592800000099e-02,2.636744592900000170e-02
CDtott,3.259714815499999835e-02,3.004268140399999829e-02,2.924943399399999866e-02
CFx,2.706915717000000013e-02,2.629271592800000099e-02,2.636744592900000170e-02
CFxi,1.337373971199999970e-02,1.263927771999999970e-02,1.269228755599999953e-02
CFxo,1.369541745700000000e-02,1.365343820700000085e-02,1.367515837300000044e-02
CFy,3.844744059999999960e-04,6.657291020000000214e-04,4.777350830000000131e-04
CFyi,3.914963599999999916e-04,6.825869920000000477e-04,4.865639110000000156e-04
CFyo,-7.021953999999999855e-06,-1.685789099999999868e-05,-8.828829000000000237e-06
CFz,7.682318390069999836e-01,7.629765547060000097e-01,7.655976842920000358e-01
CFzi,7.695639075369999915e-01,7.643005294639999558e-01,7.669229456649999666e-01
CFzo,-1.332068531000000101e-03,-1.323974758999999900e-03,-1.325261371999999918e-03
CL,7.682318390069999836e-01,7.629765547060000097e-01,7.655976842920000358e-01
CLi,7.695639075369999915e-01,7.643005294639999558e-01,7.669229456649999666e-01
CLo,-1.332068531000000101e-03,-1.323974758999999900e-03,-1.325261371999999918e-03
CMx,-2.968836321999999885e-03,-2.726783339999999927e-03,-2.838061880000000183e-03
CMxi,-2.973613538999999965e-03,-2.731270587999999871e-03,-2.842804200000000059e-03
CMxo,4.777216999999999598e-06,4.487247999999999630e-06,4.742320000000000023e-06
CMy,3.213090295499999860e-02,3.218047350500000126e-02,3.063401072200000116e-02
CMyi,3.231332337500000124e-02,3.236187323100000318e-02,3.081697874500000101e-02
CMyo,-1.824204200000000074e-04,-1.813997250000000058e-04,-1.829680239999999995e-04
CMz,1.729869020000000010e-04,1.885888769999999966e-04,1.378199040000000093e-04
CMzi,1.210453870000000027e-04,1.397517819999999898e-04,8.641191199999999795e-05
CMzo,5.194151499999999832e-05,4.883709500000000002e-05,5.140799199999999784e-05
CS,3.844744059999999960e-04,6.657291020000000214e-04,4.777350830000000131e-04
CSi,3.914963599999999916e-04,6.825869920000000477e-04,4.865639110000000156e-04
CSo,-7.021953999999999855e-06,-1.685789099999999868e-05,-8.828829000000000237e-06
E,9.401917603139999802e-01,9.812642783370000288e-01,9.838830650530000499e-01
FC_AoA_,0.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.230000000000000071e+01
FC_Cref_,8.204169999999999519e-01
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.500000000000000000e+06
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.009113299999999924e+01
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,1.296597999999999917e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,4.499600000000000127e-02
FC_Zcg_,9.867099999999999482e-02
L/D,2.842954816486900071e+01,2.906890758518200002e+01,2.908597775235699956e+01
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_History
Results_Timestamp,1711203349
Results_Date,3,23,2024
Results_Time,16,15,49
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
AnalysisMethod,1
Beta,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
CDi,1.314725280400000015e-02,1.225782351200000071e-02,1.225175385200000071e-02
CDo,1.368875511599999990e-02,1.365144320299999971e-02,1.365504369599999934e-02
CDt,1.651272072499999910e-02,1.631184207400000058e-02,1.542013952599999987e-02
CDtot,2.683600791999999832e-02,2.590926671500000042e-02,2.590679754799999832e-02
CDtott,3.020147584100000074e-02,2.996328527699999855e-02,2.907518322300000138e-02
CFx,2.668367950300000110e-02,2.586458211100000140e-02,2.586302849499999904e-02
CFxi,1.304493021900000015e-02,1.226453978600000085e-02,1.225933319300000039e-02
CFxo,1.363874928399999922e-02,1.360004232500000056e-02,1.360369530200000038e-02
CFy,-2.912807184000000028e-03,-1.641970375999999990e-03,-1.631397777000000073e-03
CFyi,-1.743573954000000089e-03,-4.584207640000000018e-04,-4.482908579999999926e-04
CFyo,-1.169233229999999939e-03,-1.183549612000000043e-03,-1.183106918999999972e-03
CFz,7.660090295529999871e-01,7.609444283409999565e-01,7.612362517059999556e-01
CFzi,7.673373879910000417e-01,7.622654041230000344e-01,7.625575280940000145e-01
CFzo,-1.328358437999999954e-03,-1.320975781999999968e-03,-1.321276388000000102e-03
CL,7.660090295529999871e-01,7.609444283409999565e-01,7.612362517059999556e-01
CLi,7.673373879910000417e-01,7.622654041230000344e-01,7.625575280940000145e-01
CLo,-1.328358437999999954e-03,-1.320975781999999968e-03,-1.321276388000000102e-03
CMx,9.196307552000000315e-03,9.038865537000000117e-03,9.462900394999999507e-03
CMxi,9.219485209999999514e-03,9.062124175000000129e-03,9.486320382000000551e-03
CMxo,-2.317765799999999844e-05,-2.325863799999999847e-05,-2.341998799999999990e-05
CMy,2.935253797999999928e-02,3.087134520599999973e-02,3.077948957799999871e-02
CMyi,2.953091696299999999e-02,3.105273977000000060e-02,3.096090729999999985e-02
CMyo,-1.783789820000000119e-04,-1.813945640000000012e-04,-1.814177220000000030e-04
CMz,-6.353430919999999765e-04,-5.797277249999999637e-04,-5.770963540000000275e-04
CMzi,-5.566243129999999713e-04,-5.036937489999999788e-04,-4.988296639999999530e-04
CMzo,-7.871877900000000521e-05,-7.603397699999999446e-05,-7.826669000000000670e-05
CS,-5.760871669999999582e-04,6.185246819999999472e-04,6.289216419999999873e-04
CSi,-5.999985470000000071e-04,6.122487399999999944e-04,6.218863140000000346e-04
CSo,2.391138000000000145e-05,6.275940999999999989e-06,7.035328000000000144e-06
E,9.508623024529999634e-01,1.006419353902000102e+00,1.007689858460999899e+00
FC_AoA_,0.000000000000000000e+00
FC_Beta_,5.000000000000000000e+00
FC_Bref_,1.230000000000000071e+01
FC_Cref_,8.204169999999999519e-01
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.500000000000000000e+06
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.009113299999999924e+01
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,1.296597999999999917e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,4.499600000000000127e-02
FC_Zcg_,9.867099999999999482e-02
L/D,2.859357435981799966e+01,2.942057035081100125e+01,2.943465037217699987e+01
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3
Results_Name,VSPAERO_Polar
Results_Timestamp,1711203349
Results_Date,3,23,2024
Results_Time,16,15,49
Alpha,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Beta,-5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
CDi,1.233715106899999948e-02,1.269228755599999953e-02,1.225175385200000071e-02
CDo,1.365976458199999986e-02,1.367515837300000044e-02,1.365504369599999934e-02
CDt,1.529347841100000063e-02,1.557427562099999996e-02,1.542013952599999987e-02
CDtot,2.599691565099999935e-02,2.636744592900000170e-02,2.590679754799999832e-02
CDtott,2.895324299299999876e-02,2.924943399399999866e-02,2.907518322300000138e-02
CFx,2.595634518299999929e-02,2.636744592900000170e-02,2.586302849499999904e-02
CFy,1.598772421000000093e-03,4.777350830000000131e-04,-1.631397777000000073e-03
CFz,7.616381362720000547e-01,7.655976842920000358e-01,7.612362517059999556e-01
CL,7.616381362720000547e-01,7.655976842920000358e-01,7.612362517059999556e-01
CMl,1.483850057600000043e-02,2.838061880000000183e-03,-9.462900394999999507e-03
CMm,3.057544719000000050e-02,3.063401072200000116e-02,3.077948957799999871e-02
CMn,-7.503713549999999934e-04,-1.378199040000000093e-04,5.770963540000000275e-04
CMx,-1.483850057600000043e-02,-2.838061880000000183e-03,9.462900394999999507e-03
CMy,3.057544719000000050e-02,3.063401072200000116e-02,3.077948957799999871e-02
CMz,7.503713549999999934e-04,1.378199040000000093e-04,-5.770963540000000275e-04
CS,-6.695559340000000175e-04,4.777350830000000131e-04,6.289216419999999873e-04
E,4.737568071509999923e-01,4.719685751459999912e-01,4.749032240500000168e-01
Fopt,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
L_D,2.929724997017400057e+01,2.903571648033599928e+01,2.938364922525200029e+01
Mach,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Re_1e6,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
Results_Name,VSPAERO_Load
Results_Timestamp,1711203349
Results_Date,3,23,2024
Results_Time,16,15,49
AnalysisMethod,1
Chord,3.324799999999999978e-01,3.458399999999999808e-01,3.643600000000000172e-01,3.775200000000000222e-01,3.842499999999999805e-01,3.965400000000000036e-01,4.088499999999999912e-01,4.211699999999999888e-01,4.334700000000000220e-01,4.457699999999999996e-01,4.580699999999999772e-01,4.703899999999999748e-01,4.826900000000000079e-01,4.949899999999999856e-01,5.072900000000000187e-01,5.196100000000000163e-01,5.319099999999999939e-01,5.442000000000000171e-01,5.564999999999999947e-01,5.688199999999999923e-01,5.811199999999999699e-01,5.934000000000000385e-01,6.057000000000000162e-01,6.180099999999999483e-01,6.303100000000000369e-01,6.425999999999999490e-01,6.549000000000000377e-01,6.672099999999999698e-01,6.794999999999999929e-01,6.917999999999999705e-01,7.040899999999999936e-01,7.164000000000000368e-01,7.286899999999999489e-01,7.409799999999999720e-01,7.532799999999999496e-01,7.655800000000000383e-01,7.778699999999999504e-01,7.901599999999999735e-01,8.024599999999999511e-01,8.147499999999999742e-01,8.270499999999999519e-01,8.393399999999999750e-01,8.516299999999999981e-01,8.639200000000000212e-01,8.762100000000000444e-01,8.884999999999999565e-01,9.007899999999999796e-01,9.130800000000000027e-01,9.253599999999999604e-01,9.376499999999999835e-01,9.499400000000000066e-01,9.622300000000000297e-01,9.745200000000000529e-01,9.868000000000000105e-01,9.990900000000000336e-01,1.011379999999999946e+00,1.023660000000000014e+00,1.035949999999999926e+00,1.048229999999999995e+00,1.060519999999999907e+00,1.072799999999999976e+00,1.085090000000000110e+00,1.097369999999999957e+00,1.109650000000000025e+00,1.121939999999999937e+00,1.134220000000000006e+00,1.146500000000000075e+00,1.158779999999999921e+00,1.171059999999999990e+00,1.183340000000000058e+00,1.195619999999999905e+00,1.207889999999999908e+00,1.220169999999999977e+00,1.232450000000000045e+00,1.244729999999999892e+00,1.257009999999999961e+00,1.273870000000000058e+00,1.282999999999999918e+00,1.289209999999999967e+00,1.298710000000000031e+00,1.298710000000000031e+00,1.289209999999999967e+00,1.282999999999999918e+00,1.273870000000000058e+00,1.257009999999999961e+00,1.244729999999999892e+00,1.232450000000000045e+00,1.220169999999999977e+00,1.207889999999999908e+00,1.195619999999999905e+00,1.183340000000000058e+00,1.171059999999999990e+00,1.158779999999999921e+00,1.146500000000000075e+00,1.134220000000000006e+00,1.121939999999999937e+00,1.109650000000000025e+00,1.097369999999999957e+00,1.085090000000000110e+00,1.072799999999999976e+00,1.060519999999999907e+00,1.048229999999999995e+00,1.035949999999999926e+00,1.023660000000000014e+00,1.011379999999999946e+00,9.990900000000000336e-01,9.868000000000000105e-01,9.745200000000000529e-01,9.622300000000000297e-01,9.499400000000000066e-01,9.376499999999999835e-01,9.253599999999999604e-01,9.130800000000000027e-01,9.007899999999999796e-01,8.884999999999999565e-01,8.762100000000000444e-01,8.639200000000000212e-01,8.516299999999999981e-01,8.393399999999999750e-01,8.270499999999999519e-01,8.147499999999999742e-01,8.024599999999999511e-01,7.901599999999999735e-01,7.778699999999999504e-01,7.655800000000000383e-01,7.532799999999999496e-01,7.409799999999999720e-01,7.286899999999999489e-01,7.164000000000000368e-01,7.040899999999999936e-01,6.917999999999999705e-01,6.794999999999999929e-01,6.672099999999999698e-01,6.549000000000000377e-01,6.425999999999999490e-01,6.303100000000000369e-01,6.180099999999999483e-01,6.057000000000000162e-01,5.934000000000000385e-01,5.811199999999999699e-01,5.688199999999999923e-01,5.564999999999999947e-01,5.442000000000000171e-01,5.319099999999999939e-01,5.196100000000000163e-01,5.072900000000000187e-01,4.949899999999999856e-01,4.826900000000000079e-01,4.703899999999999748e-01,4.580699999999999772e-01,4.457699999999999996e-01,4.334700000000000220e-01,4.211699999999999888e-01,4.088499999999999912e-01,3.965400000000000036e-01,3.842499999999999805e-01,3.775200000000000222e-01,3.643600000000000172e-01,3.458399999999999808e-01,3.324799999999999978e-01
FC_AoA_,0.000000000000000000e+00
FC_Beta_,-5.000000000000000000e+00
FC_Bref_,1.230000000000000071e+01
FC_Cref_,8.204169999999999519e-01
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.009113299999999924e+01
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,1.296597999999999917e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,4.499600000000000127e-02
FC_Zcg_,9.867099999999999482e-02
S,0.000000000000000000e+00,6.279999999999999992e-03,1.256999999999999958e-02,1.884999999999999870e-02,2.513999999999999915e-02,3.142999999999999960e-02,3.771999999999999659e-02,4.399999999999999745e-02,5.029000000000000137e-02,5.657999999999999835e-02,6.288000000000000533e-02,6.916999999999999538e-02,7.545999999999999930e-02,8.175000000000000322e-02,8.805000000000000326e-02,9.433999999999999331e-02,1.006299999999999972e-01,1.069299999999999973e-01,1.132200000000000012e-01,1.195200000000000012e-01,1.258100000000000052e-01,1.321100000000000052e-01,1.383999999999999952e-01,1.446999999999999953e-01,1.509999999999999953e-01,1.572900000000000131e-01,1.635900000000000132e-01,1.698900000000000132e-01,1.761800000000000033e-01,1.824800000000000033e-01,1.887800000000000034e-01,1.950699999999999934e-01,2.013699999999999934e-01,2.076699999999999935e-01,2.139600000000000113e-01,2.202600000000000113e-01,2.265600000000000114e-01,2.328500000000000014e-01,2.391500000000000015e-01,2.454500000000000015e-01,2.517400000000000193e-01,2.580399999999999916e-01,2.643300000000000094e-01,2.706299999999999817e-01,2.769199999999999995e-01,2.832200000000000273e-01,2.895099999999999896e-01,2.958000000000000074e-01,3.020999999999999797e-01,3.083899999999999975e-01,3.146800000000000153e-01,3.209699999999999775e-01,3.272700000000000053e-01,3.335600000000000231e-01,3.398499999999999854e-01,3.461400000000000032e-01,3.524300000000000210e-01,3.587199999999999833e-01,3.650100000000000011e-01,3.713000000000000189e-01,3.775899999999999812e-01,3.838699999999999890e-01,3.901600000000000068e-01,3.964500000000000246e-01,4.027399999999999869e-01,4.090199999999999947e-01,4.153100000000000125e-01,4.215900000000000203e-01,4.278799999999999826e-01,4.341599999999999904e-01,4.404500000000000082e-01,4.467300000000000160e-01,4.530100000000000238e-01,4.592999999999999861e-01,4.655799999999999939e-01,4.718600000000000017e-01,4.781400000000000095e-01,4.844200000000000172e-01,4.907000000000000250e-01,4.969799999999999773e-01,5.030200000000000227e-01,5.092999999999999750e-01,5.155800000000000383e-01,5.218599999999999905e-01,5.281400000000000539e-01,5.344200000000000061e-01,5.406999999999999584e-01,5.469899999999999762e-01,5.532700000000000395e-01,5.595499999999999918e-01,5.658400000000000096e-01,5.721199999999999619e-01,5.784099999999999797e-01,5.846900000000000430e-01,5.909799999999999498e-01,5.972600000000000131e-01,6.035500000000000309e-01,6.098400000000000487e-01,6.161299999999999555e-01,6.224100000000000188e-01,6.287000000000000366e-01,6.349900000000000544e-01,6.412799999999999612e-01,6.475699999999999790e-01,6.538599999999999968e-01,6.601500000000000146e-01,6.664400000000000324e-01,6.727300000000000502e-01,6.790300000000000225e-01,6.853200000000000403e-01,6.916099999999999470e-01,6.978999999999999648e-01,7.042000000000000481e-01,7.104899999999999549e-01,7.167799999999999727e-01,7.230799999999999450e-01,7.293699999999999628e-01,7.356700000000000461e-01,7.419599999999999529e-01,7.482600000000000362e-01,7.545500000000000540e-01,7.608500000000000263e-01,7.671499999999999986e-01,7.734400000000000164e-01,7.797399999999999887e-01,7.860399999999999610e-01,7.923299999999999788e-01,7.986299999999999510e-01,8.049300000000000344e-01,8.112200000000000522e-01,8.175200000000000244e-01,8.238199999999999967e-01,8.301100000000000145e-01,8.364099999999999868e-01,8.427099999999999591e-01,8.489999999999999769e-01,8.552999999999999492e-01,8.616000000000000325e-01,8.678900000000000503e-01,8.741900000000000226e-01,8.804800000000000404e-01,8.867800000000000127e-01,8.930700000000000305e-01,8.993700000000000028e-01,9.056600000000000206e-01,9.119500000000000384e-01,9.182500000000000107e-01,9.245400000000000285e-01,9.308300000000000463e-01,9.371199999999999530e-01,9.434200000000000363e-01,9.497100000000000541e-01,9.559999999999999609e-01,9.622800000000000242e-01,9.685700000000000420e-01,9.748599999999999488e-01,9.811499999999999666e-01,9.874300000000000299e-01,9.937200000000000477e-01,1.000000000000000000e+00
V/Vref,1.026880000000000015e+00,1.033959999999999990e+00,1.035509999999999931e+00,1.036380000000000079e+00,1.037770000000000081e+00,1.039479999999999960e+00,1.039409999999999945e+00,1.038999999999999924e+00,1.039290000000000047e+00,1.041490000000000027e+00,1.040699999999999958e+00,1.039670000000000094e+00,1.040910000000000002e+00,1.041400000000000103e+00,1.041069999999999940e+00,1.041269999999999918e+00,1.040640000000000009e+00,1.040969999999999951e+00,1.041139999999999954e+00,1.041800000000000059e+00,1.038820000000000077e+00,1.041060000000000096e+00,1.040950000000000042e+00,1.041690000000000005e+00,1.038599999999999968e+00,1.041090000000000071e+00,1.040910000000000002e+00,1.041150000000000020e+00,1.040229999999999988e+00,1.040769999999999973e+00,1.040170000000000039e+00,1.040729999999999933e+00,1.039830000000000032e+00,1.040319999999999911e+00,1.039789999999999992e+00,1.040079999999999893e+00,1.039379999999999971e+00,1.039590000000000014e+00,1.039439999999999920e+00,1.039649999999999963e+00,1.039099999999999913e+00,1.039299999999999891e+00,1.039109999999999978e+00,1.039379999999999971e+00,1.038689999999999891e+00,1.038950000000000040e+00,1.038929999999999909e+00,1.039179999999999993e+00,1.038640000000000008e+00,1.038750000000000062e+00,1.038969999999999949e+00,1.038810000000000011e+00,1.038699999999999957e+00,1.038759999999999906e+00,1.039020000000000055e+00,1.038850000000000051e+00,1.038869999999999960e+00,1.038720000000000088e+00,1.039250000000000007e+00,1.038769999999999971e+00,1.039139999999999953e+00,1.039139999999999953e+00,1.039339999999999931e+00,1.039409999999999945e+00,1.039290000000000047e+00,1.039679999999999938e+00,1.039320000000000022e+00,1.039779999999999927e+00,1.039320000000000022e+00,1.039849999999999941e+00,1.039600000000000080e+00,1.040100000000000025e+00,1.039579999999999949e+00,1.040280000000000094e+00,1.040589999999999904e+00,1.044040000000000079e+00,1.041889999999999983e+00,1.042790000000000106e+00,1.042920000000000069e+00,1.043849999999999945e+00,1.033949999999999925e+00,1.041420000000000012e+00,1.043590000000000018e+00,1.043160000000000087e+00,1.039220000000000033e+00,1.042710000000000026e+00,1.042399999999999993e+00,1.042000000000000037e+00,1.042540000000000022e+00,1.042380000000000084e+00,1.042569999999999997e+00,1.042319999999999913e+00,1.042620000000000102e+00,1.042540000000000022e+00,1.042640000000000011e+00,1.042610000000000037e+00,1.042510000000000048e+00,1.042810000000000015e+00,1.042270000000000030e+00,1.042699999999999960e+00,1.042049999999999921e+00,1.042790000000000106e+00,1.041870000000000074e+00,1.042350000000000110e+00,1.042170000000000041e+00,1.042569999999999997e+00,1.041979999999999906e+00,1.042200000000000015e+00,1.042300000000000004e+00,1.042640000000000011e+00,1.041989999999999972e+00,1.042219999999999924e+00,1.042629999999999946e+00,1.042699999999999960e+00,1.042359999999999953e+00,1.042459999999999942e+00,1.043029999999999902e+00,1.043050000000000033e+00,1.042890000000000095e+00,1.042969999999999953e+00,1.043460000000000054e+00,1.043590000000000018e+00,1.043239999999999945e+00,1.043549999999999978e+00,1.044110000000000094e+00,1.043959999999999999e+00,1.044149999999999912e+00,1.043860000000000010e+00,1.044850000000000056e+00,1.044620000000000104e+00,1.044939999999999980e+00,1.044669999999999987e+00,1.045670000000000099e+00,1.045770000000000088e+00,1.045719999999999983e+00,1.047819999999999974e+00,1.046389999999999931e+00,1.045979999999999910e+00,1.045819999999999972e+00,1.048349999999999893e+00,1.046349999999999891e+00,1.045800000000000063e+00,1.045700000000000074e+00,1.044980000000000020e+00,1.046280000000000099e+00,1.045889999999999986e+00,1.046089999999999964e+00,1.045080000000000009e+00,1.044310000000000072e+00,1.045090000000000074e+00,1.045770000000000088e+00,1.043169999999999931e+00,1.043020000000000058e+00,1.043360000000000065e+00,1.043250000000000011e+00,1.041269999999999918e+00,1.039730000000000043e+00,1.039009999999999989e+00,1.036990000000000078e+00,1.028380000000000072e+00
WingId,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
